"","ID","Timepoint","L2_SE"
"2904","User #25360","Timepoint 30",1.61500957901795
"2905","User #25360","Timepoint 31",1.51602242484961
"2906","User #25360","Timepoint 32",1.55710894597111
"2907","User #25360","Timepoint 33",1.59990034604942
"2908","User #25360","Timepoint 34",1.71925986000076
"2909","User #25360","Timepoint 35",1.66126338828007
"2910","User #25360","Timepoint 36",1.75203941835998
"2911","User #25360","Timepoint 37",1.74818228749894
"2912","User #25360","Timepoint 38",1.77104475158118
"2913","User #25360","Timepoint 39",2.06316422615527
"2914","User #25360","Timepoint 4",0
"2915","User #25360","Timepoint 40",1.5034666099798
"2916","User #25360","Timepoint 41",1.43042794424041
"2917","User #25360","Timepoint 42",1.48562912496232
"2918","User #25360","Timepoint 43",1.50406380755986
"2919","User #25360","Timepoint 44",1.45877418470675
"2920","User #25360","Timepoint 45",1.34161839311557
"2921","User #25360","Timepoint 46",1.35121292390147
"2922","User #25360","Timepoint 47",1.51143385218507
"2923","User #25360","Timepoint 48",1.40522822551188
"2924","User #25360","Timepoint 49",1.55346595704534
"2925","User #25360","Timepoint 5",0
"2926","User #25360","Timepoint 50",1.41601348416253
"2927","User #25360","Timepoint 51",1.54731501114604
"2928","User #25360","Timepoint 52",1.56173220551053
"2929","User #25360","Timepoint 53",1.45472419417713
"2930","User #25360","Timepoint 54",1.58142394661756
"2931","User #25360","Timepoint 55",1.58491519977122
"2932","User #25360","Timepoint 56",1.59566790434976
"2933","User #25360","Timepoint 57",1.45268358434083
"2934","User #25360","Timepoint 58",1.42790271672316
"2935","User #25360","Timepoint 59",1.51297150580695
"2936","User #25360","Timepoint 6",0
"2937","User #25360","Timepoint 60",1.67932757166257
"2938","User #25360","Timepoint 61",1.39257641355119
"2939","User #25360","Timepoint 62",1.36694886999838
"2940","User #25360","Timepoint 63",1.4522214972635
"2941","User #25360","Timepoint 64",1.67631248909155
"2942","User #25360","Timepoint 7",0
"2943","User #25360","Timepoint 8",0
"2944","User #25360","Timepoint 9",0
"2945","User #25361","Timepoint 1",0
"2946","User #25361","Timepoint 10",0
"2947","User #25361","Timepoint 11",0
"2948","User #25361","Timepoint 12",0
"2949","User #25361","Timepoint 13",0
"2950","User #25361","Timepoint 14",0
"2951","User #25361","Timepoint 15",0
"2952","User #25361","Timepoint 16",0
"2953","User #25361","Timepoint 17",1.55495490608931
"2954","User #25361","Timepoint 18",1.50294151480231
"2955","User #25361","Timepoint 19",2.54923370016002
"2956","User #25361","Timepoint 2",0
"2957","User #25361","Timepoint 20",1.55755969125486
"2958","User #25361","Timepoint 21",2.42406190679019
"2959","User #25361","Timepoint 22",1.90169780749346
"2960","User #25361","Timepoint 23",1.86795252645481
"2961","User #25361","Timepoint 24",2.07322353728774
"2962","User #25361","Timepoint 25",1.33323023776045
"2963","User #25361","Timepoint 26",1.26372759497654
"2964","User #25361","Timepoint 27",1.58785842172728
"2965","User #25361","Timepoint 28",1.71956889955285
"2966","User #25361","Timepoint 29",1.81810022688085
"2967","User #25361","Timepoint 3",0
"2968","User #25361","Timepoint 30",2.00578557116039
"2969","User #25361","Timepoint 31",2.05476022774744
"2970","User #25361","Timepoint 32",1.82367667922515
"2971","User #25361","Timepoint 33",1.74223885926193
"2972","User #25361","Timepoint 34",1.62725784800371
"2973","User #25361","Timepoint 35",1.97230800696582
"2974","User #25361","Timepoint 36",2.57415909092444
"2975","User #25361","Timepoint 37",1.82355226178837
"2976","User #25361","Timepoint 38",1.80571980168951
"2977","User #25361","Timepoint 39",1.61998086895911
"2978","User #25361","Timepoint 4",0
"2979","User #25361","Timepoint 40",2.08765196785453
"2980","User #25361","Timepoint 41",1.50572008148693
"2981","User #25361","Timepoint 42",1.68854208675102
"2982","User #25361","Timepoint 43",2.1872958425186
"2983","User #25361","Timepoint 44",1.55767658611634
"2984","User #25361","Timepoint 45",1.72572316862367
"2985","User #25361","Timepoint 46",1.42337809259361
"2986","User #25361","Timepoint 47",1.53456191463273
"2987","User #25361","Timepoint 48",2.12020645528058
"2988","User #25361","Timepoint 49",1.64006613400741
"2989","User #25361","Timepoint 5",0
"2990","User #25361","Timepoint 50",1.63410457254226
"2991","User #25361","Timepoint 51",2.24943569538313
"2992","User #25361","Timepoint 52",1.71977241016297
"2993","User #25361","Timepoint 53",1.55142425538867
"2994","User #25361","Timepoint 54",2.81180415651456
"2995","User #25361","Timepoint 55",1.5591741524959
"2996","User #25361","Timepoint 56",1.42806318590872
"2997","User #25361","Timepoint 57",1.68685402452283
"2998","User #25361","Timepoint 58",1.48798264259307
"2999","User #25361","Timepoint 59",2.86539790470149
"3000","User #25361","Timepoint 6",0
"3001","User #25361","Timepoint 60",1.83001960439907
"3002","User #25361","Timepoint 61",1.54375110856572
"3003","User #25361","Timepoint 62",2.46332898908766
"3004","User #25361","Timepoint 63",3.38853427908553
"3005","User #25361","Timepoint 64",1.51148100059803
"3006","User #25361","Timepoint 7",0
"3007","User #25361","Timepoint 8",0
"3008","User #25361","Timepoint 9",0
"3009","User #25362","Timepoint 1",0
"3010","User #25362","Timepoint 10",0
"3011","User #25362","Timepoint 11",0
"3012","User #25362","Timepoint 12",0
"3013","User #25362","Timepoint 13",0
"3014","User #25362","Timepoint 14",0
"3015","User #25362","Timepoint 15",0
"3016","User #25362","Timepoint 16",0
"3017","User #25362","Timepoint 17",1.49838685218216
"3018","User #25362","Timepoint 18",1.87266276217163
"3019","User #25362","Timepoint 19",1.62247821699474
"3020","User #25362","Timepoint 2",0
"3021","User #25362","Timepoint 20",1.5333263631835
"3022","User #25362","Timepoint 21",1.98914676488032
"3023","User #25362","Timepoint 22",2.25891032461342
"3024","User #25362","Timepoint 23",1.53653825925118
"3025","User #25362","Timepoint 24",1.53587211944961
"3026","User #25362","Timepoint 25",1.733175260011
"3027","User #25362","Timepoint 26",1.5314908607455
"3028","User #25362","Timepoint 27",1.46381478938538
"3029","User #25362","Timepoint 28",2.06869182969861
"3030","User #25362","Timepoint 29",1.37407110460263
"3031","User #25362","Timepoint 3",0
"3032","User #25362","Timepoint 30",1.74108442476734
"3033","User #25362","Timepoint 31",1.6153515792918
"3034","User #25362","Timepoint 32",1.71691010678393
"3035","User #25362","Timepoint 33",2.21845002617577
"3036","User #25362","Timepoint 34",1.69428617059881
"3037","User #25362","Timepoint 35",1.68524874192767
"3038","User #25362","Timepoint 36",1.70687796465277
"3039","User #25362","Timepoint 37",1.70842075597241
"3040","User #25362","Timepoint 38",1.52200052876116
"3041","User #25362","Timepoint 39",2.26379509015416
"3042","User #25362","Timepoint 4",0
"3043","User #25362","Timepoint 40",1.60092808076018
"3044","User #25362","Timepoint 41",1.73851012015584
"3045","User #25362","Timepoint 42",1.76867091019755
"3046","User #25362","Timepoint 43",1.73059304474852
"3047","User #25362","Timepoint 44",1.74173346608067
"3048","User #25362","Timepoint 45",1.72882387676732
"3049","User #25362","Timepoint 46",1.74746642264865
"3050","User #25362","Timepoint 47",1.58895083315646
"3051","User #25362","Timepoint 48",1.52219418963805
"3052","User #25362","Timepoint 49",1.45626072029573
"3053","User #25362","Timepoint 5",0
"3054","User #25362","Timepoint 50",2.18581666578548
"3055","User #25362","Timepoint 51",1.43464565230568
"3056","User #25362","Timepoint 52",2.06633937705883
"3057","User #25362","Timepoint 53",1.64120522304651
"3058","User #25362","Timepoint 54",2.03913294146626
"3059","User #25362","Timepoint 55",1.67072449484979
"3060","User #25362","Timepoint 56",1.8040380367651
"3061","User #25362","Timepoint 57",1.45017767337173
"3062","User #25362","Timepoint 58",1.62944891590845
"3063","User #25362","Timepoint 59",1.49084597531944
"3064","User #25362","Timepoint 6",0
"3065","User #25362","Timepoint 60",1.63110217452275
"3066","User #25362","Timepoint 61",1.63254613190455
"3067","User #25362","Timepoint 62",1.4712482851995
"3068","User #25362","Timepoint 63",1.50281689225817
"3069","User #25362","Timepoint 64",1.42549491704651
"3070","User #25362","Timepoint 7",0
"3071","User #25362","Timepoint 8",0
"3072","User #25362","Timepoint 9",0
"3073","User #25363","Timepoint 1",0
"3074","User #25363","Timepoint 10",0
"3075","User #25363","Timepoint 11",0
"3076","User #25363","Timepoint 12",0
"3077","User #25363","Timepoint 13",0
"3078","User #25363","Timepoint 14",0
"3079","User #25363","Timepoint 15",0
"3080","User #25363","Timepoint 16",0
"3081","User #25363","Timepoint 17",1.43673814107494
"3082","User #25363","Timepoint 18",1.67004904919179
"3083","User #25363","Timepoint 19",1.4892905069121
"3084","User #25363","Timepoint 2",0
"3085","User #25363","Timepoint 20",1.85985807438214
"3086","User #25363","Timepoint 21",1.71702672839304
"3087","User #25363","Timepoint 22",1.52051255491788
"3088","User #25363","Timepoint 23",1.55033353027566
"3089","User #25363","Timepoint 24",1.44010411952694
"3090","User #25363","Timepoint 25",1.5156142842531
"3091","User #25363","Timepoint 26",1.53652494256289
"3092","User #25363","Timepoint 27",1.45105732053813
"3093","User #25363","Timepoint 28",1.55500587391156
"3094","User #25363","Timepoint 29",1.48439484365492
"3095","User #25363","Timepoint 3",0
"3096","User #25363","Timepoint 30",1.62046640303725
"3097","User #25363","Timepoint 31",1.57318281221754
"3098","User #25363","Timepoint 32",1.41735740739053
"3099","User #25363","Timepoint 33",1.63184016693388
"3100","User #25363","Timepoint 34",1.45545607159788
"3101","User #25363","Timepoint 35",1.57486201603033
"3102","User #25363","Timepoint 36",1.57289613398983
"3103","User #25363","Timepoint 37",1.63319052831897
"3104","User #25363","Timepoint 38",1.6742028012648
"3105","User #25363","Timepoint 39",1.47873645642758
"3106","User #25363","Timepoint 4",0
"3107","User #25363","Timepoint 40",1.54912436772319
"3108","User #25363","Timepoint 41",1.3660400565621
"3109","User #25363","Timepoint 42",1.35874069224548
"3110","User #25363","Timepoint 43",1.96888547115064
"3111","User #25363","Timepoint 44",1.48120427067543
"3112","User #25363","Timepoint 45",1.36952475198141
"3113","User #25363","Timepoint 46",1.38155345837616
"3114","User #25363","Timepoint 47",1.51668871966767
"3115","User #25363","Timepoint 48",1.30481903082763
"3116","User #25363","Timepoint 49",1.32790002547535
"3117","User #25363","Timepoint 5",0
"3118","User #25363","Timepoint 50",1.33966961029244
"3119","User #25363","Timepoint 51",1.3383881050949
"3120","User #25363","Timepoint 52",1.36876813533776
"3121","User #25363","Timepoint 53",1.44249627093728
"3122","User #25363","Timepoint 54",1.30271231967203
"3123","User #25363","Timepoint 55",1.45627217901913
"3124","User #25363","Timepoint 56",1.36577970956753
"3125","User #25363","Timepoint 57",1.37049025132582
"3126","User #25363","Timepoint 58",1.32677276937266
"3127","User #25363","Timepoint 59",1.42932053433053
"3128","User #25363","Timepoint 6",0
"3129","User #25363","Timepoint 60",1.44856590055237
"3130","User #25363","Timepoint 61",1.31194899701702
"3131","User #25363","Timepoint 62",1.27937922526534
"3132","User #25363","Timepoint 63",1.3873097222124
"3133","User #25363","Timepoint 64",1.37012765441101
"3134","User #25363","Timepoint 7",0
"3135","User #25363","Timepoint 8",0
"3136","User #25363","Timepoint 9",0
"3137","User #25365","Timepoint 1",0
"3138","User #25365","Timepoint 10",0
"3139","User #25365","Timepoint 11",0
"3140","User #25365","Timepoint 12",0
"3141","User #25365","Timepoint 13",0
"3142","User #25365","Timepoint 14",0
"3143","User #25365","Timepoint 15",0
"3144","User #25365","Timepoint 16",0
"3145","User #25365","Timepoint 17",1.35141299301926
"3146","User #25365","Timepoint 18",1.72767275829919
"3147","User #25365","Timepoint 19",1.45830064734654
"3148","User #25365","Timepoint 2",0
"3149","User #25365","Timepoint 20",1.34668620686708
"3150","User #25365","Timepoint 21",2.03576113204285
"3151","User #25365","Timepoint 22",1.80072462384831
"3152","User #25365","Timepoint 23",1.63955042997532
"3153","User #25365","Timepoint 24",1.40116056877209
"3154","User #25365","Timepoint 25",2.01041742271756
"3155","User #25365","Timepoint 26",2.13739110121155
"3156","User #25365","Timepoint 27",1.28715346045172
"3157","User #25365","Timepoint 28",1.63019811284578
"3158","User #25365","Timepoint 29",1.2025888968242
"3159","User #25365","Timepoint 3",0
"3160","User #25365","Timepoint 30",1.21259235364824
"3161","User #25365","Timepoint 31",1.33695183011537
"3162","User #25365","Timepoint 32",1.28379964236274
"3163","User #25365","Timepoint 33",1.50720002398379
"3164","User #25365","Timepoint 34",1.93791773240559
"3165","User #25365","Timepoint 35",1.53334888922338
"3166","User #25365","Timepoint 36",1.66086889083943
"3167","User #25365","Timepoint 37",1.71651573614453
"3168","User #25365","Timepoint 38",1.89601458331243
"3169","User #25365","Timepoint 39",1.98848331912911
"3170","User #25365","Timepoint 4",0
"3171","User #25365","Timepoint 40",1.07295386562414
"3172","User #25365","Timepoint 41",1.16395346296645
"3173","User #25365","Timepoint 42",1.69330406917132
"3174","User #25365","Timepoint 43",1.2181235775728
"3175","User #25365","Timepoint 44",1.23279339447246
"3176","User #25365","Timepoint 45",1.91819964205071
"3177","User #25365","Timepoint 46",1.38634621612921
"3178","User #25365","Timepoint 47",2.04390723592756
"3179","User #25365","Timepoint 48",1.10394086542362
"3180","User #25365","Timepoint 49",1.41667701815324
"3181","User #25365","Timepoint 5",0
"3182","User #25365","Timepoint 50",1.7175178115867
"3183","User #25365","Timepoint 51",1.44711077467987
"3184","User #25365","Timepoint 52",1.30199110850838
"3185","User #25365","Timepoint 53",1.91225776702944
"3186","User #25365","Timepoint 54",1.73536771228888
"3187","User #25365","Timepoint 55",1.32818526690854
"3188","User #25365","Timepoint 56",1.42502155001731
"3189","User #25365","Timepoint 57",1.21926567629811
"3190","User #25365","Timepoint 58",1.59782498176724
"3191","User #25365","Timepoint 59",1.21274885934962
"3192","User #25365","Timepoint 6",0
"3193","User #25365","Timepoint 60",1.26527679411797
"3194","User #25365","Timepoint 61",1.48919101951573
"3195","User #25365","Timepoint 62",1.82335490033157
"3196","User #25365","Timepoint 63",1.22565337524754
"3197","User #25365","Timepoint 64",1.18326897059526
"3198","User #25365","Timepoint 7",0
"3199","User #25365","Timepoint 8",0
"3200","User #25365","Timepoint 9",0
"3201","User #25366","Timepoint 1",0
"3202","User #25366","Timepoint 10",0
"3203","User #25366","Timepoint 11",0
"3204","User #25366","Timepoint 12",0
"3205","User #25366","Timepoint 13",0
"3206","User #25366","Timepoint 14",0
"3207","User #25366","Timepoint 15",0
"3208","User #25366","Timepoint 16",0
"3209","User #25366","Timepoint 17",1.578659018167
"3210","User #25366","Timepoint 18",1.42782489088167
"3211","User #25366","Timepoint 19",1.94741146970405
"3212","User #25366","Timepoint 2",0
"3213","User #25366","Timepoint 20",1.65750848337409
"3214","User #25366","Timepoint 21",2.1472442401807
"3215","User #25366","Timepoint 22",2.27084584988897
"3216","User #25366","Timepoint 23",1.86041440781736
"3217","User #25366","Timepoint 24",1.64937779793025
"3218","User #25366","Timepoint 25",1.49526603483822
"3219","User #25366","Timepoint 26",1.30982872684257
"3220","User #25366","Timepoint 27",1.40673286258437
"3221","User #25366","Timepoint 28",1.41955800486807
"3222","User #25366","Timepoint 29",1.30081211404825
"3223","User #25366","Timepoint 3",0
"3224","User #25366","Timepoint 30",1.37988162354223
"3225","User #25366","Timepoint 31",1.38801147815513
"3226","User #25366","Timepoint 32",1.65624035868632
"3227","User #25366","Timepoint 33",1.66484936335909
